3255;N983276874211009973
3255;N438721324766554412
3255;N438721324766554401
3255;N216509104544332278
3255;N650943544988776601
3255;N216509104544332256
3255;N983276874211009917
3255;N983276874211009906
3255;N549832434877665551
3255;N105498094433220093
3255;N094387984322119976
3255;N216509104544331187
3255;N549832434877664404
3255;N872165764100997721
3255;N549832434877664482
